query_id,source
69213,other
69214,other
69215,other
69216,other
69217,other
69218,other
69219,other
69220,other
69221,other
69222,other
69223,behavioral
69224,other
69225,other
69226,parse_pattern
69227,other
69228,other
69229,other
69230,other
69231,negations
69232,other
69233,parse_pattern
69234,other
69235,other
69236,other
69237,other
69238,other
69239,other
69240,other
69241,other
69242,other
69243,other
69244,behavioral
69245,other
69246,other
69247,other
69248,other
69249,other
69250,other
69251,other
69252,other
69253,other
69254,other
69255,other
69256,other
69257,other
69258,other
69259,other
69260,other
69261,other
69262,other
69263,other
69264,other
69265,other
69266,other
69267,other
69268,other
69269,other
69270,other
69271,other
69272,other
69273,other
69274,other
69275,negations
69276,negations
69277,other
69278,parse_pattern
69279,other
69280,other
69281,behavioral
69282,other
69283,other
69284,other
69285,other
69286,other
69287,other
69288,other
69289,other
69290,other
69291,other
69292,other
69293,other
69294,other
69295,other
69296,other
69297,other
69298,other
69299,other
69300,other
69301,other
69302,other
69303,other
69304,other
69305,other
69306,other
69307,other
69308,other
69309,other
69310,other
69311,other
69312,other
69313,other
69314,other
69315,other
69316,other
69317,other
69318,other
69319,other
69320,other
69321,other
69322,other
69323,other
69324,other
69325,other
69326,parse_pattern
69327,other
69328,other
69329,other
69330,other
69331,other
69332,other
69333,other
69334,other
69335,other
69336,other
69337,other
69338,other
69339,other
69340,other
69341,other
69342,other
69343,other
69344,other
69345,other
69346,other
69347,other
69348,other
69349,other
69350,other
69351,other
69352,other
69353,other
69354,other
69355,other
69356,other
69357,other
69358,other
69359,other
69360,other
69361,other
69362,other
69363,other
69364,other
69365,other
69366,other
69367,other
69368,parse_pattern
69369,other
69370,other
69371,other
69372,other
69373,other
69374,other
69375,other
69376,other
69377,other
69378,other
69379,other
69380,other
69381,other
69382,other
69383,other
69384,other
69385,other
69386,other
69387,other
69388,other
69389,parse_pattern
69390,other
69391,other
69392,other
69393,other
69394,other
69395,other
69396,other
69397,other
69398,other
69399,other
69400,other
69401,other
69402,other
69403,other
69404,other
69405,other
69406,other
69407,other
69408,other
69409,negations
69410,negations
69411,other
69412,other
69413,other
69414,other
69415,other
69416,other
69417,other
69418,parse_pattern
69419,other
69420,other
69421,other
69422,parse_pattern
69423,other
69424,other
69425,other
69426,behavioral
69427,other
69428,other
69429,other
69430,other
69431,other
69432,other
69433,behavioral
69434,behavioral
69435,other
69436,other
69437,other
69438,other
69439,other
69440,other
69441,other
69442,other
69443,other
69444,other
69445,other
69446,other
69447,other
69448,other
69449,other
69450,other
69451,other
69452,parse_pattern
69453,other
69454,other
69455,parse_pattern
69456,other
69457,other
69458,other
69459,other
69460,other
69461,other
69462,other
69463,other
69464,other
69465,other
69466,other
69467,other
69468,other
69469,other
69470,other
69471,other
69472,other
69473,other
69474,other
69475,other
69476,negations
69477,other
69478,parse_pattern
69479,other
69480,other
69481,other
69482,other
69483,other
69484,other
69485,other
69486,other
69487,other
69488,other
69489,other
69490,parse_pattern
69491,other
69492,other
69493,other
69494,other
69495,other
69496,other
69497,other
69498,other
69499,other
69500,other
69501,behavioral
69502,other
69503,other
69504,other
69505,negations
69506,negations
69507,negations
69508,other
69509,other
69510,other
69511,other
69512,parse_pattern
69513,other
69514,other
69515,other
69516,other
69517,other
69518,other
69519,other
69520,parse_pattern
69521,other
69522,parse_pattern
69523,other
69524,other
69525,parse_pattern
69526,parse_pattern
69527,other
69528,other
69529,other
69530,other
69531,other
69532,other
69533,other
69534,other
69535,behavioral
69536,other
69537,other
69538,other
69539,other
69540,other
69541,other
69542,parse_pattern
69543,other
69544,other
69545,other
69546,other
69547,other
69548,other
69549,other
69550,other
69551,other
69552,other
69553,parse_pattern
69554,other
69555,other
69556,other
69557,other
69558,other
69559,other
69560,other
69561,behavioral
69562,other
69563,other
69564,other
69565,other
69566,other
69567,other
69568,other
69569,other
69570,other
69571,other
69572,other
69573,other
69574,other
69575,other
69576,other
69577,other
69578,other
69579,other
69580,other
69581,other
69582,other
69583,other
69584,other
69585,other
69586,other
69587,other
69588,other
69589,other
69590,parse_pattern
69591,other
69592,other
69593,behavioral
69594,other
69595,other
69596,other
69597,other
69598,other
69599,other
69600,other
69601,parse_pattern
69602,other
69603,other
69604,other
69605,other
69606,other
69607,other
69608,other
69609,other
69610,other
69611,other
69612,other
69613,other
69614,other
69615,other
69616,other
69617,other
69618,other
69619,other
69620,other
69621,parse_pattern
69622,other
69623,other
69624,other
69625,other
69626,parse_pattern
69627,other
69628,other
69629,other
69630,other
69631,other
69632,other
69633,other
69634,other
69635,other
69636,other
69637,other
69638,other
69639,other
69640,other
69641,other
69642,other
69643,other
69644,other
69645,other
69646,other
69647,other
69648,other
69649,other
69650,other
69651,other
69652,other
69653,other
69654,other
69655,other
69656,other
69657,other
69658,other
69659,other
69660,other
69661,other
69662,other
69663,other
69664,other
69665,other
69666,other
69667,behavioral
69668,other
69669,other
69670,other
69671,other
69672,other
69673,other
69674,other
69675,other
69676,other
69677,other
69678,parse_pattern
69679,other
69680,other
69681,parse_pattern
69682,other
69683,other
69684,parse_pattern
69685,other
69686,other
69687,parse_pattern
69688,parse_pattern
69689,other
69690,other
69691,other
69692,other
69693,other
69694,other
69695,other
69696,other
69697,other
69698,other
69699,other
69700,other
69701,parse_pattern
69702,other
69703,other
69704,other
69705,other
69706,other
69707,other
69708,other
69709,parse_pattern
69710,other
69711,other
69712,other
69713,other
69714,other
69715,other
69716,other
69717,other
69718,other
69719,other
69720,other
69721,other
69722,other
69723,other
69724,other
69725,other
69726,other
69727,other
69728,other
69729,other
69730,other
69731,other
69732,other
69733,other
69734,other
69735,other
69736,other
69737,other
69738,other
69739,other
69740,other
69741,other
69742,other
69743,other
69744,other
69745,other
69746,other
69747,other
69748,other
69749,other
69750,other
69751,other
69752,other
69753,other
69754,other
69755,negations
69756,behavioral
69757,parse_pattern
69758,other
69759,parse_pattern
69760,other
69761,other
69762,other
69763,other
69764,other
69765,other
69766,other
69767,negations
69768,other
69769,parse_pattern
69770,other
69771,other
69772,other
69773,other
69774,other
69775,other
69776,other
69777,other
69778,parse_pattern
69779,other
69780,other
69781,other
69782,other
69783,other
69784,other
69785,other
69786,other
69787,other
69788,other
69789,other
69790,other
69791,other
69792,other
69793,other
69794,other
69795,other
69796,other
69797,other
69798,other
69799,negations
69800,other
69801,other
69802,other
69803,other
69804,other
69805,parse_pattern
69806,other
69807,other
69808,other
69809,other
69810,other
69811,behavioral
69812,other
69813,other
69814,other
69815,other
69816,other
69817,other
69818,other
69819,other
69820,other
69821,other
69822,other
69823,other
69824,other
69825,other
69826,other
69827,other
69828,other
69829,other
69830,other
69831,other
69832,other
69833,other
69834,other
69835,other
69836,other
69837,other
69838,other
69839,other
69840,other
69841,other
69842,behavioral
69843,other
69844,other
69845,behavioral
69846,other
69847,other
69848,other
69849,other
69850,other
69851,other
69852,other
69853,other
69854,negations
69855,other
69856,other
69857,other
69858,other
69859,other
69860,other
69861,other
69862,other
69863,other
69864,other
69865,other
69866,behavioral
69867,behavioral
69868,other
69869,other
69870,other
69871,behavioral
69872,other
69873,other
69874,negations
69875,other
69876,other
69877,other
69878,parse_pattern
69879,other
69880,other
69881,other
69882,other
69883,other
69884,other
69885,other
69886,other
69887,other
69888,other
69889,other
69890,other
69891,other
69892,parse_pattern
69893,other
69894,other
69895,other
69896,other
69897,other
69898,other
69899,other
69900,parse_pattern
69901,other
69902,other
69903,other
69904,other
69905,other
69906,behavioral
69907,other
69908,other
69909,other
69910,other
69911,other
69912,other
69913,other
69914,other
69915,other
69916,parse_pattern
69917,other
69918,other
69919,other
69920,behavioral
69921,other
69922,parse_pattern
69923,other
69924,other
69925,other
69926,other
69927,other
69928,other
69929,behavioral
69930,other
69931,other
69932,other
69933,other
69934,other
69935,other
69936,other
69937,other
69938,other
69939,other
69940,other
69941,other
69942,other
69943,other
69944,negations
69945,other
69946,other
69947,other
69948,parse_pattern
69949,other
69950,other
69951,other
69952,other
69953,other
69954,other
69955,other
69956,other
69957,other
69958,parse_pattern
69959,parse_pattern
69960,other
69961,other
69962,other
69963,other
69964,other
69965,other
69966,other
69967,negations
69968,other
69969,other
69970,other
69971,other
69972,other
69973,other
69974,other
69975,other
69976,other
69977,other
69978,other
69979,other
69980,other
69981,other
69982,other
69983,other
69984,other
69985,other
69986,negations
69987,other
69988,other
69989,other
69990,behavioral
69991,other
69992,other
69993,other
69994,other
69995,other
69996,other
69997,other
69998,other
69999,other
70000,other
70001,other
70002,other
70003,other
70004,other
70005,other
70006,other
70007,other
70008,other
70009,other
70010,other
70011,other
70012,parse_pattern
70013,other
70014,other
70015,other
70016,other
70017,other
70018,other
70019,other
70020,other
70021,other
70022,other
70023,other
70024,other
70025,other
70026,other
70027,other
70028,other
70029,other
70030,other
70031,other
70032,other
70033,other
70034,other
70035,negations
70036,parse_pattern
70037,other
70038,other
70039,other
70040,other
70041,other
70042,other
70043,other
70044,other
70045,other
70046,other
70047,other
70048,other
70049,parse_pattern
70050,negations
70051,other
70052,other
70053,other
70054,other
70055,other
70056,other
70057,other
70058,other
70059,other
70060,other
70061,other
70062,other
70063,other
70064,other
70065,behavioral
70066,other
70067,parse_pattern
70068,other
70069,other
70070,behavioral
70071,other
70072,other
70073,other
70074,other
70075,other
70076,other
70077,other
70078,other
70079,other
70080,other
70081,other
70082,other
70083,other
70084,other
70085,other
70086,other
70087,other
70088,other
70089,other
70090,other
70091,other
70092,other
70093,other
70094,other
70095,other
70096,other
70097,other
70098,parse_pattern
70099,behavioral
70100,other
70101,other
70102,other
70103,other
70104,other
70105,other
70106,negations
70107,other
70108,other
70109,other
70110,other
70111,other
70112,other
70113,other
70114,other
70115,other
70116,other
70117,other
70118,other
70119,other
70120,other
70121,other
70122,other
70123,other
70124,other
70125,other
70126,other
70127,other
70128,other
70129,other
70130,other
70131,other
70132,other
70133,other
70134,other
70135,other
70136,other
70137,other
70138,other
70139,other
70140,other
70141,other
70142,other
70143,other
70144,other
70145,other
70146,other
70147,other
70148,other
70149,other
70150,other
70151,other
70152,other
70153,other
70154,other
70155,other
70156,other
70157,parse_pattern
70158,other
70159,other
70160,other
70161,other
70162,other
70163,other
70164,parse_pattern
70165,other
